Date,Price,Open,High,Low,
09/25/2023,2974.7,3015.2,3022.7,2968.4,
09/22/2023,3022.7,3010,3040,2990.15,
09/21/2023,3000.95,3057,3062.95,2990,
09/20/2023,3061.85,3114.6,3132.85,3048.25,
09/18/2023,3114.65,3066.75,3128,3038,
09/15/2023,3064.85,3014.6,3103,3004.95,
09/14/2023,2998.4,3006.8,3028.95,2976,
09/13/2023,2994.4,3020.05,3034.9,2985.1,
09/12/23,3020.05,3069.3,3069.3,3010,
09/11/23,3054.35,3028.9,3059,3019.05,
09/08/23,3008.75,2969.8,3027,2960.15,
09/07/23,2960.9,2940,2968.45,2930.6,
09/06/23,2938,2955,2955,2916.85,
09/05/23,2935.35,2965,2973.9,2928.2,
09/04/23,2942.85,2950,2964.95,2922.75,
09/01/23,2927.4,2932.95,2947.15,2908,
08/31/2023,2915.95,2965,2965,2890.05,
08/30/2023,2951.85,3008,3008,2942.15,
08/29/2023,2988.15,2948,2993,2938.05,
08/28/2023,2931.75,2925,2951.2,2911.85,
08/25/2023,2910.9,2931.8,2945,2890,
08/24/2023,2927.75,2955,2971.45,2920,
08/23/2023,2951.75,2969,2975,2934.8,
08/22/2023,2956.75,2940,2965.6,2920,
08/21/2023,2931.5,2929,2944.35,2912.4,
08/18/2023,2927.05,2989.7,2989.7,2920,
08/17/2023,2991.05,2997.4,2997.4,2960.75,
08/16/2023,2981.75,3005,3016.85,2956,
08/14/2023,3010.65,3009.9,3025,2952.2,
08/11/23,2998.2,3044.9,3073.35,2980,
08/10/23,3035.9,3051.4,3062.9,3013,
08/09/23,3059.7,3079.85,3081.35,3004.1,
08/08/23,3066.9,3005,3088.75,2980,
08/07/23,2954.05,2950,2964.95,2929.65,
08/04/23,2944.7,2977,2985,2921.45,
08/03/23,2952.4,2972,3021.55,2933.05,
08/02/23,2993.45,3061,3073,2971.85,
08/01/23,3102.1,3224.95,3244,3032.25,
07/31/2023,3203.7,3189.75,3230,3173,
07/28/2023,3172.5,3146.95,3175,3131.45,
07/27/2023,3136.95,3107.55,3158.95,3097.8,
07/26/2023,3145.7,3164.95,3189.9,3126.1,
07/25/2023,3140.3,3179,3179,3128.15,
07/24/2023,3134.05,3129.9,3155,3090.05,
07/21/2023,3102.05,3079.05,3124.6,3049.5,
07/20/2023,3087.15,3095.95,3100.2,3051,
07/19/2023,3096.65,3125,3143.65,3082.5,
07/18/2023,3116.4,3099,3120,3085.9,
07/17/2023,3091.6,3144.65,3157.4,3067,
07/14/2023,3136.3,3078.9,3142.5,3073.1,
07/13/2023,3073.1,3078.85,3130.95,3055.5,
07/12/23,3078.85,3099.9,3113.3,3057.45,
07/11/23,3102.6,3099,3128,3084.2,
07/10/23,3123.7,3156.45,3186.35,3085.9,
07/07/23,3148.2,3150,3172,3126,
07/06/23,3172.1,3139,3206.85,3118.7,
07/05/23,3158.2,3050,3172,3030.2,
07/04/23,3029.8,2951.1,3039.9,2915.7,
07/03/23,2898.75,2875,2911.85,2862.4,
06/30/2023,2910.1,2839.95,2920,2835,
06/28/2023,2828.75,2850,2861.35,2795,
06/27/2023,2844.1,2858,2866.9,2827.45,
06/26/2023,2851.25,2776.4,2859,2775,
06/23/2023,2776.4,2825.25,2839.75,2765,
06/22/2023,2825.05,2830,2862,2816.8,
06/21/2023,2823.55,2801,2830,2800,
06/20/2023,2800.7,2775,2809.6,2745.05,
06/19/2023,2782.6,2820,2827.7,2777.05,
06/16/2023,2832.05,2843,2844.9,2805,
06/15/2023,2843.05,2939.9,2961.4,2810,
06/14/2023,2931.6,2952.45,2967.55,2923.65,
06/13/2023,2952.45,2917,2955.9,2904.05,
06/12/23,2930.4,2906.3,2938.25,2878.1,
06/09/23,2899.3,2987.9,3025,2887.3,
06/08/23,2964.8,2977.55,3026,2948.2,
06/07/23,2958,2917.95,2979,2907.1,
06/06/23,2904.8,2870,2912,2860.95,
06/05/23,2870.6,2910.05,2919.8,2865,
06/02/23,2892.65,2836,2912.65,2836,
06/01/23,2800.4,2758.85,2812.65,2746.85,
05/31/2023,2759.9,2779.05,2787,2739.05,
05/30/2023,2779.15,2776.85,2795,2760.2,
05/29/2023,2776.9,2760,2794.8,2736.05,
05/26/2023,2745.15,2734.45,2749.9,2713.6,
05/25/2023,2732.8,2738.95,2759,2709.05,
05/24/2023,2738.7,2711,2744.75,2706,
05/23/2023,2710.45,2692.15,2718.15,2674.05,
05/22/2023,2692.15,2710.55,2722,2681.1,
05/19/2023,2713,2740.65,2744.05,2667.2,
05/18/2023,2735.15,2745.05,2759.15,2724.25,
05/17/2023,2722.95,2688.95,2766.4,2682.4,
05/16/2023,2686,2699.95,2717.55,2680.55,
05/15/2023,2691.9,2627,2720,2606,
05/12/23,2605.9,2595,2614,2586.2,
05/11/23,2585.45,2600,2604,2575.05,
05/10/23,2586.05,2600,2604.15,2572.1,
05/09/23,2591.55,2587.45,2604,2575.25,
05/08/23,2576.35,2566,2592,2566,
05/05/23,2547.25,2537,2562,2512.55,
05/04/23,2514.5,2507.95,2532.75,2504.3,
05/03/23,2502.65,2490,2518,2478.9,
05/02/23,2495.9,2539.95,2539.95,2466,
04/28/2023,2558.6,2520,2567,2515.15,
04/27/2023,2508.65,2500,2526.85,2497.05,
04/26/2023,2505.15,2510,2524,2492.05,
04/25/2023,2497.75,2504.9,2534,2493.85,
04/24/2023,2501.05,2459.95,2524,2443.4,
04/21/2023,2459.35,2450.95,2476.4,2448.55,
04/20/2023,2448.55,2450,2462.25,2431.85,
04/19/2023,2445.95,2435,2452.1,2421.1,
04/18/2023,2439.7,2470.95,2474.95,2425,
04/17/2023,2465.95,2430,2469,2419.5,
04/13/2023,2447.05,2477.3,2477.3,2438,
04/12/23,2477.3,2475,2485,2449.2,
04/11/23,2469.85,2474,2478.85,2448.05,
04/10/23,2460.65,2430,2467.85,2417.15,
04/06/23,2426.45,2432.2,2438.2,2410.3,
04/05/23,2432.2,2440.8,2441.55,2419.1,
04/03/23,2431.1,2385,2434.5,2372.05,
03/31/2023,2347.35,2314.75,2356.9,2314.75,
03/29/2023,2304.15,2250,2315.5,2250,
03/28/2023,2249.5,2301,2308.6,2246,
03/27/2023,2308.6,2319.95,2330.9,2296.55,
03/24/2023,2313.35,2363,2378.7,2304.1,
03/23/2023,2362.5,2365,2383.85,2357,
03/22/2023,2353.2,2349.05,2369.25,2346,
03/21/2023,2349.05,2344.95,2356.35,2331,
03/20/2023,2339.35,2355.15,2356.45,2304,
03/17/2023,2355.15,2375,2375.55,2328.8,
03/16/2023,2370.95,2369.4,2394,2365,
03/15/2023,2379.45,2400,2407.85,2370.05,
03/14/2023,2373.45,2394.95,2411.5,2368.4,
03/13/2023,2387.05,2441.9,2441.9,2380,
03/10/23,2440.3,2417,2443.8,2405.3,
03/09/23,2443.8,2486,2491.05,2440,
03/08/23,2478.05,2457,2481,2440.6,
03/06/23,2479.7,2472,2491.75,2461.2,
03/03/23,2461.55,2475.7,2478.8,2457,
03/02/23,2463.35,2443.5,2483.3,2440.9,
03/01/23,2431.1,2415,2443.95,2414.3,
02/28/2023,2419.1,2447.95,2472,2410.35,
02/27/2023,2437.55,2485.65,2488,2430,
02/24/2023,2485.65,2496,2508.55,2481.4,
02/23/2023,2495.5,2500.55,2512.6,2482.8,
02/22/2023,2499.45,2507,2534.65,2495,
02/21/2023,2520.55,2540,2545,2516.5,
02/20/2023,2527.45,2540,2544.5,2513.75,
02/17/2023,2535.55,2492.95,2539.1,2492.95,
02/16/2023,2556.7,2590,2590,2546.5,
02/15/2023,2572,2545,2575,2537,
02/14/2023,2542.5,2574.4,2577.1,2536.05,
02/13/2023,2561.55,2593.95,2602,2555.05,
02/10/23,2583.3,2559.2,2589.65,2550.3,
02/09/23,2559.2,2614,2614,2549.1,
02/08/23,2614.65,2659.05,2686.95,2592.05,
02/07/23,2652.6,2686,2694.8,2615.05,
02/06/23,2695,2652.05,2704.8,2645.1,
02/03/23,2654.25,2674.3,2684.15,2621.05,
02/02/23,2660.95,2689,2713.2,2634.6,
02/01/23,2727.25,2775.55,2822.85,2675.05,
01/31/2023,2763.25,2724.45,2772,2684.6,
01/30/2023,2702.3,2723.05,2764.95,2681.1,
01/27/2023,2736.15,2788,2810.1,2714.6,
01/25/2023,2785,2779,2793,2766,
01/24/2023,2771.9,2777,2787,2762.25,
01/23/2023,2774.6,2751.45,2812,2750.05,
01/20/2023,2746.45,2767.5,2767.5,2729.35,
01/19/2023,2769.55,2762,2779.75,2751.6,
01/18/2023,2769.95,2766.9,2786.35,2747.45,
01/17/2023,2766.85,2765,2769,2729.7,
01/16/2023,2758.6,2732,2765,2710,
01/13/2023,2728.45,2683.3,2744.9,2683.3,
01/12/23,2694.25,2690,2700.3,2663,
01/11/23,2693.75,2712.1,2720,2684.05,
01/10/23,2712.05,2750,2758.05,2687.7,
01/09/23,2752.35,2757,2772.4,2740.25,
01/06/23,2742.55,2767,2775.35,2733.75,
01/05/23,2767.15,2707.9,2771.1,2702,
01/04/23,2709.3,2707,2728,2697.75,
01/03/23,2720.4,2702.2,2739.9,2702,
01/02/23,2715.9,2738.85,2749.6,2710,
12/30/2022,2738.85,2735.85,2764.85,2722.9,
12/29/2022,2722.2,2691.6,2745,2671.45,
12/28/2022,2696.6,2687.6,2726.75,2685,
12/27/2022,2702.35,2694.95,2718.25,2685.5,
12/26/2022,2686.3,2645,2698,2611.6,
12/23/2022,2636.85,2715,2720,2628.65,
12/22/2022,2727.7,2757.2,2796.55,2717.3,
12/21/2022,2757.45,2772.55,2798.05,2737,
12/20/2022,2772.55,2770,2790.6,2743.4,
12/19/2022,2780.6,2724.85,2785,2709.05,
12/16/2022,2724.85,2745.1,2767.65,2717.15,
12/15/2022,2770.85,2738.5,2783.8,2734.6,
12/14/2022,2747.35,2762.45,2782.9,2727.6,
12/13/2022,2759.45,2783.9,2815.05,2747.9,
12/12/22,2771.45,2751,2774.9,2736.05,
12/09/22,2751.5,2762,2782.25,2731.15,
12/08/22,2758.2,2750,2778.8,2745.25,
12/07/22,2759.55,2793.05,2802,2751,
12/06/22,2798.8,2822,2825,2778.05,
12/05/22,2827.65,2810,2832.9,2785.65,
12/02/22,2820.45,2865,2865,2813,
12/01/22,2871.8,2855,2884,2826.6,
11/30/2022,2851.9,2831.95,2861,2820.1,
11/29/2022,2828.25,2783.15,2837.95,2773.1,
11/28/2022,2783.5,2719.95,2804,2712.05,
11/25/2022,2708.15,2673,2716.75,2663.5,
11/24/2022,2673.1,2665,2680.65,2645.8,
11/23/2022,2658.85,2691,2697.5,2648.75,
11/22/2022,2685.45,2669.8,2690.85,2667,
11/21/2022,2677.45,2715,2722.5,2665,
11/18/2022,2723.15,2735,2739.1,2702.6,
11/17/2022,2744,2741,2765.1,2727.2,
11/16/2022,2739.45,2730.55,2755,2709.05,
11/15/2022,2730.75,2694.5,2754.05,2692,
11/14/2022,2688.4,2670.5,2708,2655.9,
11/11/22,2668.5,2726.1,2731.95,2660.05,
11/10/22,2712.5,2651.45,2722,2626.35,
11/09/22,2651.5,2630,2656.55,2622.05,
11/07/22,2621.05,2599,2625,2590,
11/04/22,2588.9,2621,2637.2,2573.45,
11/03/22,2646.35,2639,2668.4,2628,
11/02/22,2643.95,2649.95,2657.2,2630.35,
11/01/22,2673.15,2690.25,2690.85,2639.3,
10/31/2022,2676.85,2668,2694.15,2656.5,
10/28/2022,2649.85,2623.85,2674.35,2619,
10/27/2022,2610.75,2598,2620,2577.05,
10/25/2022,2585.6,2586.1,2602,2566.05,
10/24/2022,2581.9,2586,2590,2575,
10/21/2022,2569.85,2571,2577,2547.95,
10/20/2022,2565.55,2536.45,2570,2502.75,
10/19/2022,2541.2,2574,2574,2532.2,
10/18/2022,2562,2566.5,2596.75,2534.7,
10/17/2022,2553.7,2524,2570,2521.55,
10/14/2022,2535.9,2575.5,2585,2529.05,
10/13/2022,2546.45,2553,2574.3,2532,
10/12/22,2550.05,2550,2564.45,2516.1,
10/11/22,2548.15,2575,2575.5,2533.8,
10/10/22,2570.5,2599.8,2599.8,2531.4,
10/07/22,2624.95,2684.9,2734.9,2609.9,
10/06/22,2646.1,2654,2663.65,2630.25,
10/04/22,2621.8,2580,2627.9,2561.1,
10/03/22,2525.55,2538.5,2573.95,2520.45,
09/30/2022,2549.2,2549,2592.15,2510,
09/29/2022,2536.3,2600.05,2604.35,2525,
09/28/2022,2591.35,2600,2625,2575.1,
09/27/2022,2638.25,2735,2735,2630,
09/26/2022,2721.35,2740,2754.85,2670.2,
09/23/2022,2762.05,2790.9,2812.25,2742.4,
09/22/2022,2776.95,2776.65,2799.35,2733,
09/21/2022,2776.65,2785,2807.95,2767.6,
09/20/2022,2771.55,2717.95,2823.25,2714.65,
09/19/2022,2704.4,2698.65,2724.95,2664.85,
09/16/2022,2685.2,2804.3,2804.3,2670,
09/15/2022,2790.3,2855,2855,2766.55,
09/14/2022,2851.5,2830,2869.7,2830,
09/13/2022,2870,2836,2903,2832,
09/12/22,2857.9,2847,2869.9,2841.35,
09/09/22,2838.45,2871.6,2878.25,2832.7,
09/08/22,2857.3,2869.05,2873.5,2846,
09/07/22,2854.75,2840,2875,2831,
09/06/22,2866.55,2842.05,2869.75,2827.8,
09/05/22,2842.05,2828,2848,2808.05,
09/02/22,2825.15,2888.3,2889,2820.1,
09/01/22,2876.65,2820,2882.2,2792.9,
08/30/2022,2837.7,2842,2864,2831.55,
08/29/2022,2827.05,2788.9,2831.95,2761.1,
08/26/2022,2826.75,2835,2840.9,2817.05,
08/25/2022,2799.8,2808.1,2821.05,2791.9,
08/24/2022,2806.35,2781.35,2824,2780,
08/23/2022,2803.4,2775,2810,2756.15,
08/22/2022,2780.55,2835,2835.65,2765.55,
08/19/2022,2838.65,2912,2936.9,2832.85,
08/18/2022,2908.2,2927.95,2938.6,2903.15,
08/17/2022,2913.45,2815,2929,2808.05,
08/16/2022,2817,2805,2845.65,2781.5,
08/12/22,2761.9,2789.95,2795,2751.85,
08/11/22,2785.3,2790.35,2818,2767.4,
08/10/22,2775.45,2785,2785,2732.9,
08/08/22,2738.05,2770,2793.3,2730,
08/05/22,2770.7,2808,2809.9,2761,
08/04/22,2807,2819.9,2827.95,2779.15,
08/03/22,2801.9,2786,2807.8,2749.4,
08/02/22,2771.45,2826.1,2828.95,2742.05,
08/01/22,2840.8,2834.95,2908,2820,
07/29/2022,2818.05,2800,2846.8,2789.6,
07/28/2022,2780.7,2798,2812,2754.4,
07/27/2022,2782.55,2765,2787.95,2730.35,
07/26/2022,2800.75,2840,2847.7,2785.65,
07/25/2022,2838.85,2875,2875.8,2831.45,
07/22/2022,2871.6,2851.05,2883.4,2840.3,
07/21/2022,2847.8,2820,2854,2815.05,
07/20/2022,2826.75,2820,2838.75,2810,
07/19/2022,2801.2,2815,2846.85,2783.45,
07/18/2022,2817.95,2829.95,2835.85,2805.25,
07/15/2022,2800.05,2799.95,2816.45,2782.75,
07/14/2022,2792.8,2838,2866,2772.05,
07/13/2022,2843.35,2885,2891.8,2835,
07/12/22,2875.5,2854.5,2884.55,2834,
07/11/22,2868.1,2815,2875.4,2808.05,
07/08/22,2849.3,2848.4,2879.95,2819.05,
07/07/22,2839.45,2857,2868.75,2825.15,
07/06/22,2831.8,2737.5,2842,2734.1,
07/05/22,2737.25,2763.3,2770.85,2730,
07/04/22,2760.45,2750,2799,2738.9,
07/01/22,2763.8,2715,2770,2683.35,
06/30/2022,2719.7,2745,2773,2714,
06/29/2022,2752.4,2740.05,2784.75,2730,
06/28/2022,2766.7,2748,2792.7,2730,
06/27/2022,2755.5,2787.55,2809,2730.6,
06/24/2022,2759.95,2715,2767.7,2690.2,
06/23/2022,2674.1,2572.55,2686.65,2572.55,
06/22/2022,2524.45,2495,2553.5,2480,
06/21/2022,2499.2,2465,2524.85,2465,
06/20/2022,2452.55,2455.1,2501.45,2433.9,
06/17/2022,2467.4,2518,2518,2455.65,
06/16/2022,2519.05,2620.5,2624.25,2511.05,
06/15/2022,2605.3,2567,2628,2557.6,
06/14/2022,2557.6,2595.95,2614.9,2530,
06/13/2022,2598.8,2560,2612.3,2536.55,
06/10/22,2601.95,2580,2614.4,2575.45,
06/09/22,2598.1,2579.95,2603.55,2560,
06/08/22,2585.95,2584,2617.05,2553.35,
06/07/22,2570.85,2525,2578.05,2500,
06/06/22,2540.75,2565,2594.45,2525.1,
06/03/22,2583.75,2675,2688.7,2575.15,
06/02/22,2663.1,2730.6,2733,2640.4,
06/01/22,2757.6,2799.9,2799.9,2731.5,
05/31/2022,2773.9,2774.9,2809.95,2752.15,
05/30/2022,2770.55,2724,2787.45,2724,
05/27/2022,2719.8,2645.15,2726.9,2638,
05/26/2022,2636.45,2608,2647.35,2575,
05/25/2022,2594.7,2640.2,2669.25,2583.65,
05/24/2022,2637,2629.95,2654,2613.4,
05/23/2022,2624.7,2615.05,2699.95,2610.55,
05/20/2022,2590.15,2545,2613.4,2545,
05/19/2022,2515.5,2510.1,2549,2500.55,
05/18/2022,2539,2525.35,2554.2,2511.8,
05/17/2022,2523.5,2515,2538.85,2502.05,
05/16/2022,2495.9,2450.05,2511.95,2440,
05/13/2022,2449.15,2414.95,2500,2414.95,
05/12/22,2401.2,2459,2459,2371,
05/11/22,2470.3,2465.5,2519.4,2407.9,
05/10/22,2469.75,2485,2519.35,2458.6,
05/09/22,2492.75,2555,2560,2486,
05/06/22,2563.35,2410,2599,2407.25,
05/05/22,2501.65,2430.1,2538.15,2430.1,
05/04/22,2409.5,2440,2520,2398.8,
05/02/22,2487.3,2460.2,2505.6,2448.1,
04/29/2022,2506.65,2508.6,2552,2491.45,
04/28/2022,2517.3,2539.8,2541.95,2498.05,
04/27/2022,2500,2390,2528.6,2370,
04/26/2022,2407.25,2311,2413,2301.3,
04/25/2022,2288.6,2268.3,2332.95,2266,
04/22/2022,2294.25,2295,2305,2273.65,
04/21/2022,2317.65,2282,2321.75,2277,
04/20/2022,2274.85,2270,2315,2261.65,
04/19/2022,2263.25,2308,2327.5,2242.4,
04/18/2022,2285.4,2269.9,2294.95,2249.15,
04/13/2022,2274.4,2291.55,2311.15,2268.9,
04/12/22,2297.9,2324.95,2325.95,2285.5,
04/11/22,2335.4,2357.95,2361.75,2331.15,
04/08/22,2362.45,2355,2380,2330.55,
04/07/22,2350.6,2350,2368.2,2336.85,
04/06/22,2346.9,2328,2349.15,2306.55,
04/05/22,2332.25,2329.9,2352.65,2315,
04/04/22,2311.75,2250,2319,2250,
04/01/22,2240.15,2185,2246,2150,
03/31/2022,2294.15,2280,2316.9,2280,
03/30/2022,2271.65,2250,2281,2226.4,
03/29/2022,2210.65,2385,2401,2154.05,
03/28/2022,2377.95,2370,2397.85,2349,
03/25/2022,2378.4,2420,2438,2366.75,
03/24/2022,2412.15,2361,2427.25,2333,
03/23/2022,2394.65,2423,2439.8,2327.2,
03/22/2022,2423.65,2405,2435,2345.05,
03/21/2022,2391.55,2434.75,2447.95,2380,
03/17/2022,2419.9,2383,2429.25,2375,
03/16/2022,2369.5,2350.2,2376.5,2335,
03/15/2022,2318.4,2345,2380,2300,
03/14/2022,2341.9,2330,2351,2282.3,
03/11/22,2331.2,2318,2345,2287.1,
03/10/22,2320.75,2350,2410.45,2312.05,
03/09/22,2290.5,2266,2310.6,2235.15,
03/08/22,2251.65,2181,2259.25,2146.85,
03/07/22,2198.7,2289.8,2289.8,2170.1,
03/04/22,2311.3,2400,2403.6,2301.1,
03/03/22,2417.4,2441,2468,2405,
03/02/22,2426.3,2498,2498.5,2421,
02/28/2022,2535.45,2527,2546.95,2489.05,
02/25/2022,2558.4,2584.7,2592,2504.7,
02/24/2022,2490.4,2618.6,2624.6,2440,
02/23/2022,2670.65,2745,2762.45,2665,
02/22/2022,2731,2674.95,2752,2646.05,
02/21/2022,2713.35,2719.95,2748,2685,
02/18/2022,2774.05,2780,2818,2748.95,
02/17/2022,2793.45,2800,2872.3,2780.55,
02/16/2022,2786.8,2766.2,2844.6,2766.2,
02/15/2022,2778.65,2650,2787.85,2630,
02/14/2022,2648.5,2681,2703.15,2630.75,
02/11/22,2718.6,2670,2747,2655,
02/10/22,2734.1,2745.4,2751,2701.05,
02/09/22,2728.85,2680.4,2736.6,2673.05,
02/08/22,2671.95,2660.55,2691.65,2650,
02/07/22,2648.05,2721.75,2734,2625,
02/04/22,2721.75,2765,2780,2712.75,
02/03/22,2781.5,2704.3,2817.95,2684,
02/02/22,2702.4,2703,2743.4,2698,
02/01/22,2726.75,2748,2769.8,2678,
01/31/2022,2724.3,2680.15,2734.05,2680.15,
01/28/2022,2672.15,2720.2,2755,2663.05,
01/27/2022,2715,2733,2770,2689,
01/25/2022,2782.05,2704.1,2789,2652.85,
01/24/2022,2706.2,2740,2769.4,2667.55,
01/21/2022,2750.1,2703.7,2777,2657.25,
01/20/2022,2709.45,2700,2759.25,2696.05,
01/19/2022,2699.8,2695,2740,2675.05,
01/18/2022,2692.85,2703,2727,2655.2,
01/17/2022,2701.5,2599,2724.45,2591.45,
01/14/2022,2569.7,2590,2594.8,2555,
01/13/2022,2593.6,2599,2600,2570,
01/12/22,2590.5,2575,2595,2562,
01/11/22,2568.25,2584.65,2592.15,2560.8,
01/10/22,2578.1,2489.3,2584,2489.3,
01/07/22,2499.1,2509,2515.5,2482,
01/06/22,2496,2490,2509,2464,
01/05/22,2506,2484.95,2512.95,2477.95,
01/04/22,2484.9,2492,2496.6,2468.4,
01/03/22,2476.6,2463,2496.5,2463,
12/31/2021,2462.1,2432,2483.6,2432,
12/30/2021,2431.9,2425,2437.85,2412.35,
12/29/2021,2433.25,2421,2442.8,2410,
12/28/2021,2417.8,2404,2425,2395.9,
12/27/2021,2402,2390,2410.2,2371,
12/24/2021,2392.45,2413,2413,2376.6,
12/23/2021,2392.7,2365,2403,2352.5,
12/22/2021,2348.8,2355,2366,2337.3,
12/21/2021,2347.4,2390,2390,2333.05,
12/20/2021,2356.65,2435,2435,2310,
12/17/2021,2444.65,2469,2469,2421,
12/16/2021,2471.1,2513,2525,2459.3,
12/15/2021,2507.15,2484.1,2524,2476.15,
12/14/2021,2483.8,2480,2488,2460,
12/13/2021,2495,2550,2552,2490,
12/10/21,2526.85,2520.7,2544.8,2512.9,
12/09/21,2520.95,2510,2528.9,2481.4,
12/08/21,2490.65,2460.15,2500,2460.15,
12/07/21,2461.8,2435,2475,2430.1,
12/06/21,2420,2474.75,2475.4,2411.65,
12/03/21,2462.45,2485,2497.45,2451.05,
12/02/21,2472.7,2428,2483.2,2408.9,
12/01/21,2448.2,2480,2480,2437.05,
11/30/2021,2449.3,2476,2512.65,2424.05,
11/29/2021,2490.8,2525,2528.95,2446.15,
11/26/2021,2529.4,2580,2589.7,2505.15,
11/25/2021,2594.7,2640,2640,2581.1,
11/24/2021,2621.05,2646.5,2657.9,2613,
11/23/2021,2632.2,2624.95,2646.9,2600,
11/22/2021,2634.6,2685,2698.2,2618.7,
11/18/2021,2684.85,2760,2763,2667.15,
11/17/2021,2749.35,2750.9,2773.65,2731.85,
11/16/2021,2750.9,2712.2,2769,2701,
11/15/2021,2693.25,2735,2784.8,2686,
11/12/21,2683.05,2720,2720,2680,
11/11/21,2700.9,2725,2725,2685.6,
11/10/21,2718.8,2714,2731.95,2701.85,
11/09/21,2714.35,2694.95,2750,2683.6,
11/08/21,2682.9,2707.7,2709.7,2670.5,
11/04/21,2677.5,2650,2685,2650,
11/03/21,2641.45,2697,2697,2640,
11/02/21,2684.3,2695,2701.55,2676.55,
11/01/21,2680.7,2675,2692.8,2642,
10/29/2021,2657.1,2681,2702.85,2639,
10/28/2021,2667.75,2713.8,2713.8,2660,
10/27/2021,2690.15,2713.95,2729.35,2682,
10/26/2021,2700.5,2696.9,2708,2685,
10/25/2021,2686.8,2743.95,2754.85,2679.05,
10/22/2021,2744.15,2774,2800,2727.45,
10/21/2021,2756.9,2835,2835,2725,
10/20/2021,2816,2863,2876,2802,
10/19/2021,2876.05,2904.1,2930,2865.5,
10/18/2021,2904.1,2939,2950,2896.2,
10/14/2021,2927.8,2934,2944.15,2900,
10/13/2021,2925.2,2926,2946.85,2907.05,
10/12/21,2916.65,2873.9,2927.5,2855.25,
10/11/21,2857.8,2845,2878.55,2843.2,
10/08/21,2842.1,2867.75,2872,2840,
10/07/21,2841.65,2820,2859.35,2810,
10/06/21,2798.15,2840,2850,2781,
10/05/21,2844.55,2853,2859.65,2840,
10/04/21,2855.55,2861.55,2870,2850,
10/01/21,2847.95,2827.2,2851,2802.25,
09/30/2021,2832.5,2857.3,2878.85,2827.2,
09/29/2021,2886.15,2915,2920.55,2865.5,
09/28/2021,2920.55,2927.95,2939,2891,
09/27/2021,2912.95,2841,2928,2841,
09/24/2021,2833.45,2850,2862.3,2817.35,
09/23/2021,2853.05,2850,2882,2847.25,
09/22/2021,2847.2,2850,2860,2825.1,
09/21/2021,2850.45,2890,2895,2814.4,
09/20/2021,2889.5,2920,2920,2873.55,
09/17/2021,2932.1,2941,2954.45,2896.65,
09/16/2021,2920.4,2889,2926,2881.9,
09/15/2021,2874.95,2860,2885,2860,
09/14/2021,2851.7,2800,2861,2800,
09/13/2021,2789.8,2770,2812.9,2770,
09/09/21,2796.7,2783,2806.3,2763,
09/08/21,2798.35,2799,2809.8,2780,
09/07/21,2797.75,2818.25,2825,2791,
09/06/21,2817.2,2824.8,2830,2801,
09/03/21,2799.45,2732,2813.95,2732,
09/02/21,2730.35,2725,2738.85,2702.6,
09/01/21,2740.85,2759,2764,2730.6,
08/31/2021,2741.85,2727,2746,2701.1,
08/30/2021,2726.25,2680,2729,2680,
08/27/2021,2674.05,2648,2679.9,2636,
08/26/2021,2647.55,2675,2680,2642.5,
08/25/2021,2673.95,2683,2708,2670,
08/24/2021,2675.85,2681,2695,2652,
08/23/2021,2680.6,2701,2710.9,2656.5,
08/20/2021,2697.5,2681.2,2741,2681.2,
08/18/2021,2763.6,2790.5,2795,2752.5,
08/17/2021,2782.6,2754,2790,2713,
08/16/2021,2747.35,2775,2777.9,2741.8,
08/13/2021,2772.2,2796.85,2814.4,2752,
08/12/21,2782.95,2800,2801.25,2775,
08/11/21,2781.6,2810,2814.85,2751.25,
08/10/21,2797.05,2843.85,2843.85,2790,
08/09/21,2836.3,2850,2865.9,2825,
08/06/21,2833.8,2830,2851.05,2811.7,
08/05/21,2818.8,2806,2831.7,2785,
08/04/21,2805.5,2831.8,2834.3,2801,
08/03/21,2819.1,2784.3,2822,2784.3,
08/02/21,2782.2,2770.1,2796.8,2765.25,
07/30/2021,2763.3,2764,2802,2745.7,
07/29/2021,2745.7,2784.8,2784.8,2740,
07/28/2021,2777.7,2796.3,2805.95,2761,
07/27/2021,2793.85,2821.8,2826.25,2790.5,
07/26/2021,2810.25,2830,2833.85,2808,
07/23/2021,2835,2850.05,2864,2821,
07/22/2021,2838.25,2835.05,2847,2806.2,
07/20/2021,2829,2877.83,2888.79,2818.04,
07/19/2021,2876.93,2875.84,2884.21,2859.99,
07/16/2021,2894.47,2876.83,2898.41,2869.86,
07/15/2021,2874.49,2899.75,2903.14,2871.9,
07/14/2021,2890.48,2909.72,2909.72,2885.8,
07/13/2021,2893.87,2908.72,2908.72,2886.1,
07/12/21,2887.99,2903.74,2915.7,2884.9,
07/09/21,2886.6,2890.19,2909.37,2865.92,
07/08/21,2890.19,2900.75,2924.51,2879.97,
07/07/21,2903.09,2908.72,2911.71,2881.02,
07/06/21,2908.97,2926.66,2943.6,2902.14,
07/05/21,2927.7,2926.56,2941.5,2914.8,
07/02/21,2909.57,2949.57,2958.49,2896.91,
07/01/21,2912.21,2894.77,2936.62,2894.77,
06/30/2021,2892.38,2914.7,2919.68,2887.2,
06/29/2021,2917.19,2933.28,2947.13,2904.73,
06/28/2021,2933.28,2946.58,2947.98,2919.08,
