Symbol,Date,Expiry,Strike Price,Stock Price,Call Price,Put Price
MARUTI,30-Dec-22,25-Jan-23,8600,8394.6,118.4,288.15
MARUTI,30-Dec-22,25-Jan-23,6400,8394.6,2753.25,9.4
MARUTI,30-Dec-22,25-Jan-23,5900,8394.6,3238.25,2.35
MARUTI,30-Dec-22,25-Jan-23,6200,8394.6,2946.25,5.55
MARUTI,30-Dec-22,25-Jan-23,10900,8394.6,10,1834.65
MARUTI,30-Dec-22,25-Jan-23,6900,8394.6,2281.1,29.3
MARUTI,30-Dec-22,25-Jan-23,7300,8394.6,1920.5,62.3
MARUTI,30-Dec-22,25-Jan-23,8100,8394.6,423,70.35
MARUTI,30-Dec-22,25-Jan-23,6600,8394.6,2562.3,15.25
MARUTI,30-Dec-22,25-Jan-23,5600,8394.6,3532,0.85
MARUTI,30-Dec-22,25-Jan-23,9700,8394.6,6.85,1280
MARUTI,30-Dec-22,25-Jan-23,6800,8394.6,2374,23.75
MARUTI,30-Dec-22,25-Jan-23,8500,8394.6,156.85,227.4
MARUTI,30-Dec-22,25-Jan-23,5800,8394.6,3336,1.7
MARUTI,30-Dec-22,25-Jan-23,7700,8394.6,1583.05,17.65
MARUTI,30-Dec-22,25-Jan-23,5700,8394.6,3433.95,1.2
MARUTI,30-Dec-22,25-Jan-23,10000,8394.6,5.95,1520
MARUTI,30-Dec-22,25-Jan-23,6500,8394.6,2657.5,12.05
MARUTI,30-Dec-22,25-Jan-23,9500,8394.6,10.9,1076.5
MARUTI,30-Dec-22,25-Jan-23,9400,8394.6,13.4,968
MARUTI,30-Dec-22,25-Jan-23,7500,8394.6,1000,9.95
MARUTI,30-Dec-22,25-Jan-23,8800,8394.6,63.75,430
MARUTI,30-Dec-22,25-Jan-23,7800,8394.6,1503.15,25.05
MARUTI,30-Dec-22,25-Jan-23,6300,8394.6,2849.55,7.25
MARUTI,30-Dec-22,25-Jan-23,6700,8394.6,2467.75,19.1
MARUTI,30-Dec-22,25-Jan-23,10200,8394.6,8.05,1092
MARUTI,30-Dec-22,25-Jan-23,9000,8394.6,35.75,596.45
MARUTI,30-Dec-22,25-Jan-23,9200,8394.6,20.8,755.55
MARUTI,30-Dec-22,25-Jan-23,8700,8394.6,87.45,360.1
MARUTI,30-Dec-22,25-Jan-23,10400,8394.6,237.4,1429.85
MARUTI,30-Dec-22,23-Feb-23,7500,8394.6,1681.05,38
MARUTI,30-Dec-22,23-Feb-23,8000,8394.6,550,112.1
MARUTI,30-Dec-22,23-Feb-23,6900,8394.6,2210.55,30.7
MARUTI,30-Dec-22,23-Feb-23,9500,8394.6,61,837.65
MARUTI,30-Dec-22,23-Feb-23,8100,8394.6,1214.45,215
MARUTI,30-Dec-22,23-Feb-23,10200,8394.6,255.1,1321.3
MARUTI,30-Dec-22,23-Feb-23,7800,8394.6,1438.3,68
MARUTI,30-Dec-22,23-Feb-23,8900,8394.6,722.85,510.25
MARUTI,30-Dec-22,23-Feb-23,8400,8394.6,1010.95,306.55
